0	0.934339	0	0	0.8429	-2.20878	0	-0.152906	0	-1.86689
-0.0411605	-0.397214	0	0	0	-1.43586	-0.267701	-0.388867	0	-0.689621
0.154717	-0.621254	0	0	0.719499	-1.56415	0.702543	0	0	0.597902
0.169449	-2.17728	0	-1.63719	0	-0.309254	0	0	0	0
-0.369706	-0.926596	0	-1.0152	-0.815882	-0.436975	-0.0985943	-0.376126	0	0.578491
0	0	0	0.475593	0.490231	-1.85122	0.1884	-0.0955903	0	0
0	0	-0.037021	-0.126914	0.703979	0	0	0	0	0.303214
0	-0.637155	-0.0754035	-0.752147	0	0	0	0.716403	-0.0478592	-0.494564
0	-0.957713	0.147848	0.101346	-1.20602	-0.757841	0	0	0	1.22132
-0.970934	-0.269281	0	0	0	-0.223639	-1.06442	-0.259899	0	0
0	0.39565	0	-0.336237	0	0	0	0	0	1.0172
0	-2.27948	0	0	0	1.03295	0	0	0	1.34239
0	-0.414599	0.195651	0	0.418586	0	0	0.228751	0	0
0.510901	-0.548443	0	0	-0.347698	0	-0.63628	0.213572	0	0
0	-0.73626	0	-1.34514	0.490286	0	0.143907	0.932969	0.25469	0
-0.512527	-0.528648	0	0	-0.713409	-0.804911	-0.732471	-0.0337929	0	0.476188
-1.19255	-0.405741	-0.163642	0	-1.47791	0	-1.12431	0.669879	-0.247047	0.630824
-0.404029	-1.50516	0	0.732096	-0.00948713	0	-0.497325	0	0	0
1.09752	-0.699668	0	2.14962	0	-1.45376	-0.606907	0	0	-0.143953
0	0	0	0	0.801464	-1.67692	0	0	0	-0.27795
0	-0.0532046	0	0	0	0	0.0568146	-0.0398935	0.374437	0
0	0.143345	0.0506646	1.75966	0.907583	-1.33949	0	0	0	1.31462
-1.19566	-0.669653	0	0.358521	0	0	-0.97633	0.0271094	0	0.49502
-0.672057	-0.216332	0	0	-0.469274	-0.691936	-0.582168	0	0	0.733679
0	-0.557253	0	0	0	-1.42539	0	0	0	0.569838
0	0	0	0.151953	0.376849	0	0	0	0.176868	0
0	0.0814482	0	0	0	-0.196804	-0.116216	0.00955898	0.376445	-0.0230384
0	-0.404748	0	0	0	0	0	-0.034873	0	0.216696
0	0	0	-2.56491	1.27685	0	0	0.206662	0	-0.426535
0.0466807	-0.205697	0.226411	0	0	0	0	-0.219438	0	0
0	-1.80919	0.0316877	0	-1.95418	-0.82836	-0.117982	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0179657	0	0.118662	0.0407513
-0.718481	-1.4583	0	0	-1.87315	-0.429638	-0.755074	0	0	0
0	-0.750957	0	-0.102093	-0.821034	-0.789029	0	0.132757	0	0.307685
-0.992581	-0.705835	-0.0497604	0	0	0	-0.453772	0.185975	0	0.944645
