3.52512	3.58441	3.01125	2.0254	1.06862	1.29222	1.05182	1.53267	1.85435	2.78792	1.7936	2.63241	0.595361	0.738613	0.758554	1.04254	0.640763	0.764375	0.271613	0.358411	0.360642	0.360471	0.250414	0.653565	2.33283	0.708166	3.61137	3.50805	3.20656	2.69497	3.25839	3.54596	3.62488	3.54406	0.514013	0.490025	0.331676	0.495199	0.460753	0.559042	0.778198	0.468446	0.56498	0.516473	0.541015	0.246657	0.435837	0.570012	0.77073	0.826842	0.158483	0.0897821	0.974777	1.04406	0.986857	0.800764	0.717358	0.978256	0.915729	0.372999	0.834331	0.733736	1.23801	1.26683	0.842063	0.717597	0.694489	0.273559	0.482861	0.613299	0.750129	2.60128	0.458341	0.534752	0.771625	0.372551	0.615194	0.669401	0.551612	0.4605	0.823004	0.8274	0.551181	0.816064	0.697894	0.862848	0.622642	0.536598	0.534829	0.597907	0.482177	0.598056	0.58406	1.24298	0.494664	1.10946	0.712605	0.861118	0.609974	0.555267	0.225107	0.930756	1.44685	1.08585	1.2629	1.07989	0.935511	0.99026	1.40054	1.23275	1.36973	0.799677	1.06499	0.491129	1.03822	0.432586	0.976245	0.969241	0.385426	1.07758	1.17387	0.76091	0.986004	0.479078	0.752215	0.364944	2.45508	2.06051	2.52499	1.98306	2.69664	3.92976	3.04495	1.50542	2.15755	3.00536	3.06027	2.96697	3.2546	2.84457	2.38131	2.73571	0.960879	2.12034	2.24463	1.62872	1.59527	1.56419	1.41707	2.20066	2.76323	2.71414	2.37586	2.72926	2.53116	1.83273	1.77673	2.2165	2.00401	2.88719	2.29585	2.60506	0.462734	1.26573	1.14644	1.90471	2.8948	1.79482	1.99433	1.57045	3.34488	2.69701	2.80439	2.00052	1.96442	1.79427	1.58988	1.83094	1.54332	1.83993	2.1675	2.16187	1.44784	2.55087	1.83251	1.97879	1.73879	2.0203	1.86122	2.67448	2.18124	1.71878	1.68444	3.0254	2.42862	2.17225	2.52346	2.48928	2.398	1.9742	2.09983	1.50124	3.12583	2.01908	1.87886	1.84636	0.73223	0.934293	1.12808	0.0906328	1.52862	0.665835	2.41249	3.46503	2.85169	3.6609	1.72391	2.60535	2.14955	1.0504	1.58716	3.43615	2.39389	3.15173	4.2921	4.39682	3.38876	2.70155	3.09155	2.08002	1.33406	2.3711	1.81798	1.70878	1.4034	0.582261	2.50256	1.68484	1.25243	2.00786	2.92264	2.26842	0.43404	1.73521	0.508233	2.32109	2.7865	2.04605	2.93701	2.58205	2.19255	2.12167	0.945007	3.10663	3.75209	1.92647	2.43603	3.98169	2.39352
1.06314	1.2654	0.976068	0.584545	0.359182	0.485836	0.346764	0.423718	0.645574	0.936133	0.58739	0.905427	-0.546497	-0.492618	-0.212097	-0.250445	-0.481974	-0.616444	-0.202821	-0.275747	-0.218059	-0.257435	-0.153131	-0.430488	-9.39039	-4.53351	-3.16382	-4.46958	-4.14097	-2.84483	-4.06615	-3.43328	-2.83894	3.64355	-1.72266	-1.72676	-0.974251	-1.07187	-1.00635	-1.23664	-1.81126	-1.33872	-1.29505	-1.50978	-1.36701	-0.71179	-1.15249	-1.25691	-1.40623	-1.32618	-0.254067	-0.142329	-1.58373	-1.49258	-1.44858	-1.42352	-1.4208	-1.62727	-1.64858	-0.964385	-1.32762	-2.0143	-2.06542	-2.57505	-2.05776	-1.18636	-1.45088	-0.59715	-1.25313	-1.19397	-1.32072	-4.75587	-0.913586	-0.847232	-1.30525	-0.68872	-1.16653	-1.06763	-1.09094	-0.875588	-1.35321	-1.40453	-1.1773	-1.44957	-1.0564	-1.31478	-0.996474	-0.826052	-0.824486	-0.900118	-0.753279	-0.972823	-0.721187	-0.172912	-0.846392	-1.75508	-1.3485	-1.48982	-0.947501	-0.820495	-0.329311	-1.22924	-1.80974	-1.45114	-1.81872	-1.50809	-1.44665	-1.21388	-2.0603	-1.63506	-1.57712	-1.06605	-1.3956	-0.705277	-1.39783	-0.471041	-1.44465	-1.21579	-0.449277	-1.47991	-1.64437	-1.19391	-1.14114	-0.559758	-0.890224	-0.424237	-1.59634	-1.26821	-1.55121	-1.29647	-1.76013	-2.56902	-2.04075	-0.953316	-1.43925	-1.90703	-1.96621	-1.84775	-2.07107	-1.9388	-1.50991	-1.73728	-0.644573	-1.29214	-1.38901	-1.03696	-1.0249	-1.0142	-0.915018	-1.36073	-1.77065	-1.73763	-1.50444	-1.5904	-1.62201	-1.25064	-1.11298	-1.45677	-1.20163	-1.87924	-1.43627	-1.72139	-0.291846	-0.82659	-0.721645	-1.21379	-1.85896	-1.13266	-1.21191	-0.997138	-1.9156	-1.64334	-1.79707	-1.30648	-1.1623	-1.0541	-0.985388	-1.22504	-0.877553	-1.22544	-1.31098	-1.36961	-0.878881	-1.57723	-1.20005	-1.18382	-1.05148	-1.29575	-1.15686	-1.6738	-1.40319	-1.16236	-1.23881	-1.66729	-1.49552	-1.56625	-1.71399	-1.68897	-1.80061	-1.22937	-1.45093	-0.9671	-2.03573	-1.35131	-1.27812	-1.1968	-0.492344	-0.613745	-0.732512	-0.0573882	-1.0184	-0.37261	-1.29862	-2.06929	-1.56845	-2.28163	-0.999544	-1.52209	-1.40927	-0.610386	-0.897937	-1.86547	-1.34845	-1.74079	-2.38107	-2.49119	-1.98761	-1.50172	-1.72483	-1.28345	-0.82492	-1.36217	-1.01637	-0.958809	-0.815925	-0.347953	-1.34769	-0.954231	-0.694697	-1.26831	-1.67039	-1.46151	-0.264677	-1.14984	-0.289203	-1.36731	-1.60281	-1.20467	-1.77643	-1.48787	-1.28023	-1.26485	-0.636634	-1.76998	-2.02621	-1.19584	-1.31583	-2.19082	-1.35647
-5.27283	-5.79629	-4.49505	-3.05395	-1.55144	-2.03516	-1.62437	-2.14191	-2.79515	-4.17394	-2.67504	-3.9321	-0.233097	-0.230632	-0.448507	-0.634051	-0.158157	-0.206411	-0.128623	-0.136202	-0.181787	-0.214335	-0.128493	-0.322106	0.118606	0.336974	4.12542	-0.0519064	0.325688	2.7089	-0.167115	-0.410591	9.23718	-0.0426189	-0.153345	-0.11884	-0.0524778	-0.124264	-0.115473	-0.165597	-0.233492	-0.174888	-0.10544	-0.145327	-0.0081896	-0.0308895	-0.0975319	-0.0474824	-0.275895	-0.254523	-0.0504427	-0.0353972	-0.309318	-0.284621	-0.268699	-0.283066	-0.283793	-0.331734	-0.334775	-0.201991	-0.26155	-0.445954	-0.426349	-0.589353	-0.470159	-0.260886	-0.30066	-0.129197	-0.265345	-0.226042	-0.278576	-0.514993	-0.189035	-0.16567	-0.266502	-0.142977	-0.249998	-0.219095	-0.227914	-0.183443	-0.279542	-0.295957	-0.24828	-0.289578	-0.196165	-0.277094	-0.204258	-0.159777	-0.161522	-0.173999	-0.181862	-0.217055	-0.115739	-1.00811	-0.184419	-0.365521	-0.285868	-0.306009	-0.190047	-0.153553	-0.0577086	-0.220724	-0.326545	-0.289045	-0.382474	-0.299727	-0.282899	-0.200112	-0.456576	-0.316007	-0.283314	-0.21192	-0.24883	-0.132332	-0.270191	-0.0681754	-0.297202	-0.227452	-0.0854343	-0.293304	-0.305738	-0.24872	-0.218108	-0.104419	-0.158437	-0.0732373	-0.0942562	-0.0666459	-0.0580698	-0.079445	-0.139726	-0.180561	-0.137795	-0.0575307	-0.0929612	-0.121221	-0.143536	-0.0880619	-0.131551	-0.149663	-0.0847898	-0.102477	-0.0417645	-0.0624543	-0.0695352	-0.0294079	-0.0737624	-0.0626687	-0.0583755	-0.0725151	-0.0922532	-0.118307	-0.0967776	-0.0639027	-0.0906793	-0.0917971	-0.068217	-0.0852334	-0.0412103	-0.0962943	-0.0658706	-0.108199	-0.0176836	-0.0481189	-0.0398512	-0.0551375	-0.0791424	-0.0321966	-0.0556697	-0.0382612	-0.0466536	-0.0735987	-0.0980214	-0.0691157	-0.0384327	-0.0343217	-0.0405634	-0.0838973	-0.0133443	-0.0581123	-0.0703334	-0.0760117	-0.0254187	-0.0824778	-0.065538	-0.0430151	-0.0428136	-0.081508	-0.0471981	-0.0930139	-0.0849542	-0.0689504	-0.0885451	-0.309339	-0.0344707	-0.104328	-0.0899175	-0.108157	-0.151074	-0.0496639	-0.0896839	-0.0613721	-0.142049	-0.0707237	-0.0871604	-0.0752501	-0.0339318	-0.0328579	-0.048184	-0.00231574	-0.0547806	-0.0181963	-0.0140291	-0.0645218	-0.0162583	-0.0921014	-0.078831	-0.0427642	-0.0715735	-0.0121995	-0.0210026	-0.0340596	-0.0291663	-0.0145357	-0.031171	-0.0593858	-0.0545851	-0.0368643	-0.0380726	-0.0531825	-0.0307515	-0.0341815	-0.017862	-0.00550759	-0.0139744	-0.013064	0.00549248	-0.0107269	-0.00716151	-0.0597199	-0.0318441	-0.0672472	-0.00952836	-0.0821285	-0.00556186	-0.0406005	-0.0323452	-0.0400328	-0.0716724	-0.0412337	-0.037137	-0.052668	-0.0421934	-0.0153494	-0.00642498	-0.0492337	-0.00104727	-0.0212427	-0.0189379
-4.1906	-4.38379	-3.48701	-2.37357	-1.33144	-1.59545	-1.27779	-1.80186	-2.20417	-3.2552	-2.09654	-3.11482	-0.900381	-0.905771	-0.764785	-0.980337	-0.765443	-0.919645	-0.369443	-0.503781	-0.481133	-0.515905	-0.322722	-0.837545	-4.98761	-3.44145	-5.73024	-4.92885	-4.37286	-4.51467	-4.32988	-4.52873	-6.231	-5.30876	-0.808816	-0.836001	-0.459449	-0.456993	-0.451044	-0.552331	-0.777153	-0.506878	-0.54765	-0.595065	-0.737436	-0.347747	-0.569373	-0.710424	-0.334729	-0.325711	-0.0661149	-0.0356784	-0.421669	-0.389269	-0.384045	-0.373704	-0.376765	-0.428603	-0.43129	-0.225568	-0.361838	-0.50144	-0.572736	-0.611536	-0.506155	-0.29195	-0.339776	-0.143304	-0.290893	-0.293673	-0.326431	-1.24222	-0.218328	-0.210281	-0.305637	-0.163722	-0.274095	-0.286559	-0.26475	-0.229308	-0.329718	-0.344333	-0.275839	-0.365608	-0.27482	-0.356234	-0.261348	-0.203363	-0.219284	-0.234832	-0.163735	-0.208423	-0.195954	-0.890758	-0.170534	-0.369135	-0.285183	-0.327936	-0.215534	-0.195206	-0.0912596	-0.323264	-0.441534	-0.356992	-0.452925	-0.397067	-0.348286	-0.308518	-0.45489	-0.383597	-0.394876	-0.251081	-0.333828	-0.172736	-0.329956	-0.145147	-0.262533	-0.275035	-0.121081	-0.35904	-0.400611	-0.212488	-0.29096	-0.142875	-0.230102	-0.119466	-0.551012	-0.44413	-0.538024	-0.364873	-0.548104	-0.864507	-0.603123	-0.317905	-0.378585	-0.621356	-0.613322	-0.519797	-0.675232	-0.621388	-0.483635	-0.551444	-0.183297	-0.413241	-0.430204	-0.337181	-0.336267	-0.31269	-0.318658	-0.457616	-0.574822	-0.564173	-0.488339	-0.586125	-0.45987	-0.363288	-0.374532	-0.460915	-0.406408	-0.617585	-0.441885	-0.553278	-0.0971233	-0.256228	-0.265743	-0.373009	-0.556545	-0.367882	-0.379127	-0.34212	-0.670283	-0.561658	-0.580919	-0.430982	-0.407465	-0.37375	-0.318557	-0.413442	-0.355363	-0.413307	-0.456343	-0.467044	-0.242895	-0.507425	-0.382739	-0.417598	-0.373917	-0.430069	-0.403412	-0.572688	-0.445694	-0.395299	-0.381677	-0.784901	-0.517164	-0.471324	-0.536243	-0.539401	-0.536582	-0.420538	-0.454983	-0.341077	-0.693018	-0.440451	-0.431526	-0.396367	-0.15559	-0.203453	-0.238557	-0.0220371	-0.332635	-0.163811	-0.4942	-0.704657	-0.595773	-0.748148	-0.387463	-0.565725	-0.486937	-0.217013	-0.327826	-0.703023	-0.489904	-0.629952	-0.876968	-0.928946	-0.697625	-0.564287	-0.652878	-0.433163	-0.280823	-0.489716	-0.337816	-0.333761	-0.279519	-0.127798	-0.444502	-0.35792	-0.274734	-0.432846	-0.52909	-0.487604	-0.0960733	-0.317454	-0.0828976	-0.397919	-0.528574	-0.40949	-0.588967	-0.434569	-0.374661	-0.411799	-0.19841	-0.469013	-0.664867	-0.377509	-0.413253	-0.682845	-0.419786
2.68859	2.73257	2.22544	1.52812	0.814712	0.936827	0.79013	1.11435	1.33083	1.99585	1.29144	1.89206	0.752219	0.73631	0.539833	0.69903	0.675551	0.816054	0.320196	0.438149	0.377815	0.417823	0.258379	0.704848	7.96856	4.06093	5.62742	4.56753	4.12216	4.74196	4.01704	3.52534	8.55366	6.77979	1.35466	1.38171	0.790138	0.840297	0.801495	0.974074	1.40992	0.994403	1.00672	1.14513	1.15585	0.582644	0.955715	1.07716	0.918016	0.878212	0.171287	0.0946683	1.07008	1.01104	0.981647	0.948419	0.936036	1.0877	1.09842	0.617516	0.890963	1.30202	1.40421	1.65576	1.32898	0.780846	0.949714	0.387888	0.800636	0.783616	0.867068	2.48449	0.589495	0.560839	0.855234	0.450762	0.750614	0.718145	0.703999	0.577696	0.880532	0.919791	0.758889	0.947227	0.707188	0.885489	0.666643	0.541956	0.554111	0.60266	0.481913	0.614983	0.493537	0.742131	0.530571	1.1061	0.858059	0.950037	0.611358	0.534434	0.223812	0.824636	1.19477	0.95907	1.20039	1.01443	0.952786	0.80739	1.30673	1.06672	1.05958	0.699826	0.916249	0.466439	0.912924	0.339205	0.877733	0.783908	0.305927	0.973996	1.07606	0.710395	0.765464	0.378357	0.598476	0.293837	1.2157	0.968599	1.1806	0.926149	1.29178	1.93967	1.4651	0.716639	1.00567	1.42544	1.44074	1.31819	1.5444	1.42886	1.10855	1.2836	0.461381	0.955064	1.02057	0.765315	0.762116	0.742239	0.694724	1.02546	1.31807	1.29752	1.11984	1.23034	1.14978	0.89128	0.826634	1.07353	0.903182	1.4094	1.04735	1.27352	0.219509	0.603752	0.553658	0.880784	1.34608	0.849653	0.889078	0.758678	1.46719	1.2468	1.33638	0.980195	0.888919	0.810201	0.73159	0.920413	0.708301	0.922855	0.997092	1.03233	0.618557	1.17329	0.89575	0.906749	0.807352	0.96916	0.878124	1.26703	1.03621	0.879787	0.896657	1.42992	1.1439	1.1344	1.25468	1.24399	1.28617	0.92972	1.06332	0.745353	1.54234	0.999562	0.957368	0.895448	0.362329	0.456281	0.540722	0.0452985	0.755083	0.311938	1.03132	1.58335	1.23555	1.70769	0.796165	1.18575	1.06248	0.475254	0.700591	1.47943	1.04878	1.3551	1.86217	1.95208	1.52338	1.1855	1.35924	0.968838	0.624028	1.04992	0.766964	0.734761	0.621155	0.269304	1.01803	0.750895	0.556412	0.971248	1.24342	1.10208	0.205807	0.809912	0.20853	0.986613	1.19974	0.915578	1.32742	1.07986	0.925971	0.940096	0.459787	1.24598	1.52808	0.877398	0.976406	1.61991	0.999444
3.94507	4.16055	3.30954	2.26678	1.20964	1.49012	1.16594	1.71291	2.06957	3.0784	1.97789	2.91058	1.03949	1.0374	0.821571	1.07041	0.904233	1.09115	0.393518	0.54944	0.521082	0.57203	0.357001	0.938081	0.337003	5.67985	7.1779	6.88243	6.10171	0.604077	6.1483	5.74642	4.71163	5.59213	1.82133	1.85978	1.03249	1.10927	1.07357	1.2865	1.8961	1.3312	1.34675	1.55117	1.49273	0.744364	1.23628	1.38898	1.27612	1.22561	0.239138	0.126616	1.47725	1.37861	1.33279	1.32919	1.33778	1.53415	1.54162	0.901128	1.26118	1.91898	1.96023	2.40424	1.94977	1.10888	1.34451	0.556973	1.16442	1.09787	1.22025	-0.526075	0.834106	0.76837	1.19947	0.631414	1.07194	0.996123	1.00109	0.804364	1.23568	1.28691	1.07544	1.33366	0.966415	1.2335	0.920897	0.753096	0.760636	0.832251	0.668055	0.871343	0.660046	1.08636	0.759994	1.56113	1.22862	1.34665	0.857146	0.731939	0.308121	1.11639	1.62286	1.31664	1.64688	1.39738	1.3053	1.0775	1.85038	1.46299	1.41823	0.951523	1.24912	0.632531	1.25683	0.429688	1.23859	1.06848	0.410088	1.32826	1.48634	1.03622	1.0206	0.515574	0.792118	0.390141	1.3937	1.10686	1.33903	1.06689	1.49982	2.2469	1.72128	0.820744	1.17314	1.64018	1.67343	1.5042	1.78943	1.67562	1.27666	1.48176	0.53851	1.08835	1.16218	0.890941	0.88433	0.857798	0.79962	1.17998	1.5083	1.50178	1.28912	1.39408	1.34455	1.0347	0.946622	1.23174	1.02057	1.57701	1.19691	1.46827	0.251213	0.697671	0.638384	1.02182	1.54945	0.947406	1.0073	0.859979	1.62197	1.40682	1.53048	1.11958	0.999101	0.898316	0.829701	1.05597	0.790308	1.06841	1.13852	1.18691	0.703745	1.34584	1.04021	1.01582	0.90711	1.11655	1.01151	1.44213	1.19589	1.0066	1.068	1.65277	1.28658	1.33316	1.46347	1.45713	1.53875	1.05382	1.24758	0.849327	1.77902	1.17593	1.12093	1.04055	0.421575	0.531825	0.635546	0.0514898	0.877459	0.340709	1.13052	1.75925	1.34108	1.92937	0.880015	1.32431	1.21371	0.511872	0.772113	1.60756	1.15141	1.46477	2.05471	2.15275	1.6907	1.30972	1.48578	1.0977	0.698592	1.14785	0.838671	0.800283	0.681066	0.301659	1.10052	0.829543	0.607362	1.09039	1.35787	1.26196	0.225998	0.940287	0.229684	1.10007	1.3276	1.0148	1.4982	1.19497	1.0319	1.05201	0.529083	1.35892	1.63901	0.99053	1.05614	1.76516	1.08829
4.34746	4.56282	3.64736	2.48509	1.3112	1.58927	1.27879	1.82498	2.23839	3.3388	2.14511	3.15667	0.933435	0.933411	0.766392	0.998628	0.830716	0.992245	0.377056	0.520862	0.484195	0.528431	0.328107	0.877174	3.11426	4.96111	6.84069	5.80732	5.15397	5.3747	5.16248	4.63316	6.92761	5.61463	1.67609	1.7093	0.964564	1.03987	0.99986	1.2022	1.76691	1.23896	1.26191	1.44202	1.38869	0.701649	1.15743	1.2964	1.18854	1.1409	0.222928	0.119342	1.38119	1.29747	1.25429	1.23284	1.22907	1.42288	1.43113	0.823608	1.16627	1.74736	1.82804	2.2069	1.78105	1.02913	1.24753	0.51374	1.06615	1.01934	1.13222	0.758792	0.773425	0.720539	1.1172	0.586066	0.988518	0.92966	0.922299	0.745236	1.1473	1.19807	0.99331	1.23361	0.90511	1.14901	0.859406	0.701301	0.711774	0.777692	0.621201	0.806787	0.623858	1.12365	0.702574	1.44598	1.13382	1.2474	0.796014	0.684537	0.288219	1.04792	1.52354	1.23223	1.54327	1.30707	1.22371	1.01601	1.71109	1.37037	1.34335	0.893975	1.17236	0.594764	1.17435	0.414374	1.14482	0.9992	0.388174	1.24531	1.386	0.94485	0.965061	0.482736	0.750734	0.369959	1.39155	1.10572	1.3393	1.06235	1.49314	2.23871	1.69874	0.820228	1.16232	1.63755	1.66121	1.50156	1.77991	1.65729	1.26671	1.47606	0.534228	1.08684	1.16169	0.883108	0.877167	0.853255	0.797049	1.17575	1.50495	1.49677	1.28611	1.39492	1.32678	1.02518	0.940685	1.22719	1.02011	1.58736	1.19307	1.45947	0.25064	0.6926	0.634439	1.00973	1.542	0.955529	1.00559	0.861999	1.63989	1.41239	1.52814	1.11883	1.00284	0.906744	0.829469	1.05273	0.796777	1.06123	1.13812	1.18268	0.700303	1.34286	1.03287	1.02142	0.91186	1.11318	1.00606	1.44364	1.1898	1.00461	1.04685	1.67502	1.29156	1.31623	1.44866	1.43996	1.50711	1.05216	1.23222	0.851742	1.77366	1.16057	1.10936	1.03368	0.418393	0.526095	0.626517	0.0521179	0.8691	0.346275	1.14647	1.77597	1.36261	1.93278	0.887807	1.33117	1.20996	0.522869	0.780364	1.63891	1.1668	1.49142	2.07742	2.17721	1.70429	1.32537	1.50598	1.0983	0.702119	1.16002	0.850012	0.811353	0.68928	0.30387	1.1192	0.837719	0.61637	1.09675	1.37474	1.26168	0.228081	0.931928	0.231461	1.10529	1.3382	1.02531	1.49955	1.20561	1.0378	1.05661	0.5222	1.37525	1.67241	0.98895	1.07356	1.79019	1.10327
4.16141	4.36412	3.4727	2.3746	1.29188	1.54224	1.25115	1.7667	2.15206	3.21189	2.07065	3.03674	0.980401	0.975018	0.773939	1.01665	0.848621	1.03136	0.407991	0.55742	0.511938	0.559585	0.34608	0.931006	3.33595	4.76267	5.49285	5.96259	5.28281	3.98892	5.22666	4.93822	7.64277	6.0876	1.44475	1.46885	0.830475	0.878231	0.847287	1.02962	1.48709	1.03213	1.03841	1.19385	1.23435	0.612482	1.01955	1.15395	0.910403	0.878065	0.173372	0.0958747	1.07228	1.00485	0.974941	0.953538	0.951693	1.10242	1.10668	0.626689	0.906698	1.33547	1.41838	1.67814	1.35741	0.787713	0.948329	0.390252	0.806852	0.780036	0.867537	1.80583	0.58947	0.555058	0.849853	0.449728	0.751785	0.721503	0.706635	0.583113	0.878317	0.914783	0.757556	0.94863	0.699404	0.892328	0.667055	0.539583	0.552597	0.601452	0.481376	0.613342	0.48961	1.03118	0.525079	1.09532	0.851014	0.941735	0.606559	0.526524	0.224499	0.81968	1.1753	0.953553	1.1899	1.01542	0.939791	0.790291	1.30348	1.0526	1.04142	0.690123	0.895701	0.457288	0.901479	0.332878	0.854698	0.769693	0.303947	0.964874	1.06827	0.69985	0.758357	0.375201	0.584702	0.291394	1.16318	0.928539	1.12747	0.864968	1.23108	1.86099	1.38724	0.681954	0.939218	1.35909	1.37096	1.22948	1.47797	1.36768	1.05577	1.21989	0.433611	0.904485	0.96071	0.71988	0.733924	0.703315	0.668805	0.980945	1.25009	1.23955	1.06615	1.19144	1.08329	0.841012	0.788226	1.01653	0.857736	1.32415	0.984947	1.2142	0.20967	0.57176	0.535699	0.836382	1.26046	0.796207	0.840729	0.722688	1.38879	1.18359	1.26691	0.929082	0.846034	0.768191	0.69073	0.881174	0.68729	0.883634	0.954217	0.9873	0.57583	1.11507	0.852008	0.865101	0.769223	0.923357	0.843729	1.20725	0.985234	0.841682	0.861098	1.4361	1.08752	1.07686	1.19509	1.19135	1.22874	0.88614	1.01487	0.715749	1.4837	0.954651	0.921676	0.857418	0.345917	0.437547	0.520089	0.0436507	0.721711	0.305772	0.984027	1.49416	1.1729	1.61533	0.777695	1.13749	1.01299	0.447182	0.664415	1.40708	0.995097	1.27744	1.77376	1.86806	1.44848	1.13493	1.29796	0.924104	0.589426	0.996849	0.720021	0.690341	0.583579	0.258139	0.948362	0.719499	0.532137	0.916261	1.15915	1.04809	0.195347	0.758468	0.193191	0.917907	1.12522	0.86599	1.25675	0.999541	0.862087	0.886743	0.441379	1.12937	1.41724	0.827413	0.902161	1.50151	0.92329
4.11415	4.29172	3.45245	2.3487	1.23682	1.48789	1.20957	1.7124	2.10079	3.13688	2.01744	2.96974	0.859486	0.859668	0.704654	0.920091	0.774331	0.923156	0.355677	0.490174	0.446951	0.489371	0.304038	0.81657	4.89531	4.50808	6.54508	5.20773	4.63032	5.20862	4.62155	4.07959	7.49755	6.55844	1.55321	1.58517	0.900119	0.971425	0.931316	1.12226	1.64381	1.15278	1.17665	1.33776	1.29684	0.656486	1.08102	1.21223	1.10686	1.06227	0.20697	0.111866	1.28855	1.21506	1.17532	1.14602	1.13668	1.32103	1.32977	0.757505	1.08245	1.60355	1.70176	2.03666	1.63829	0.955301	1.15696	0.475715	0.981922	0.947513	1.05249	2.75234	0.717549	0.674388	1.0402	0.544926	0.916147	0.866769	0.854608	0.692957	1.06753	1.11577	0.920734	1.14586	0.847185	1.07105	0.802035	0.65387	0.665234	0.726027	0.579273	0.749432	0.586605	1.05799	0.651779	1.3449	1.05086	1.15845	0.74136	0.64038	0.268989	0.983572	1.43007	1.15316	1.44438	1.22214	1.14447	0.957982	1.59162	1.28298	1.26542	0.838208	1.10014	0.55792	1.09863	0.394253	1.0668	0.937436	0.365287	1.16715	1.2944	0.873452	0.908825	0.453603	0.708782	0.348935	1.35896	1.08171	1.31147	1.03848	1.45548	2.18189	1.65258	0.802226	1.1328	1.59959	1.61996	1.47129	1.73579	1.61143	1.23757	1.44169	0.52072	1.0645	1.13816	0.861592	0.854829	0.832669	0.778751	1.14897	1.47142	1.45996	1.25714	1.36591	1.29356	0.999115	0.92008	1.19898	1.00081	1.55869	1.16822	1.42373	0.244975	0.675734	0.619355	0.984906	1.50734	0.939404	0.985998	0.843754	1.61629	1.3858	1.49434	1.09394	0.984817	0.892704	0.813041	1.0272	0.782543	1.03383	1.11392	1.15493	0.686451	1.31336	1.00716	1.00261	0.895137	1.08695	0.981921	1.41321	1.16137	0.980498	1.01262	1.63691	1.26642	1.278	1.40894	1.39985	1.45709	1.03053	1.19726	0.832745	1.72928	1.12831	1.07766	1.00723	0.407238	0.511889	0.609003	0.0508744	0.846221	0.341252	1.13257	1.74857	1.3485	1.89487	0.873827	1.30798	1.18241	0.517616	0.770252	1.62145	1.1515	1.47715	2.04867	2.14525	1.67679	1.30625	1.48769	1.07572	0.689892	1.14589	0.840572	0.802602	0.680408	0.298321	1.11025	0.82499	0.608655	1.0784	1.35951	1.23362	0.224916	0.90973	0.228677	1.08885	1.3208	1.00965	1.47182	1.1906	1.02245	1.03922	0.50931	1.36331	1.66194	0.970731	1.06564	1.77392	1.093
4.52178	4.71426	3.78929	2.56653	1.36894	1.62937	1.33233	1.86204	2.31169	3.437	2.20569	3.266	0.777575	0.783029	0.67838	0.880899	0.702507	0.826871	0.333739	0.458587	0.417597	0.453167	0.282254	0.759674	6.16397	3.5504	5.83916	4.22079	3.73363	4.3302	3.71879	3.32201	8.78219	5.18158	1.17708	1.20658	0.69305	0.737558	0.706414	0.851391	1.24115	0.854677	0.893218	0.992776	1.01343	0.507108	0.824228	0.957293	0.777053	0.74757	0.146526	0.0793431	0.919574	0.870561	0.843542	0.809344	0.795179	0.933456	0.938739	0.519562	0.766284	1.10247	1.21763	1.40547	1.12983	0.670334	0.80749	0.330697	0.674914	0.666364	0.738061	2.04848	0.498731	0.478908	0.729117	0.380266	0.635384	0.618375	0.594076	0.488029	0.74779	0.785294	0.639156	0.803161	0.603452	0.762214	0.57008	0.46013	0.475697	0.51662	0.398022	0.516308	0.423526	1.04485	0.444798	0.923414	0.720164	0.801433	0.515517	0.451264	0.192201	0.703538	1.01504	0.815753	1.02514	0.870799	0.809614	0.68548	1.09785	0.904489	0.908545	0.592273	0.780093	0.396464	0.77289	0.294688	0.720978	0.656057	0.263512	0.825118	0.911947	0.580001	0.650967	0.321325	0.511279	0.254252	1.06269	0.847871	1.0276	0.791414	1.1203	1.69753	1.25786	0.626	0.852967	1.24255	1.24528	1.12366	1.34313	1.23949	0.954529	1.11338	0.396355	0.825901	0.879681	0.667935	0.660387	0.640657	0.607872	0.894186	1.14286	1.13043	0.974984	1.0766	0.978813	0.760022	0.715219	0.926492	0.782029	1.21995	0.900761	1.09973	0.190524	0.519448	0.48666	0.753787	1.15694	0.737356	0.762117	0.660788	1.27952	1.08809	1.15994	0.851964	0.775432	0.707277	0.631948	0.800475	0.629002	0.803308	0.873529	0.901127	0.522009	1.01798	0.776441	0.791453	0.707089	0.84604	0.766465	1.10639	0.897417	0.765604	0.769522	1.34351	0.99599	0.974861	1.08159	1.07511	1.1012	0.805432	0.918018	0.654752	1.34832	0.869808	0.833778	0.78095	0.313102	0.395925	0.468178	0.0401394	0.653392	0.278298	0.907532	1.37719	1.08271	1.47773	0.693795	1.03685	0.924738	0.413779	0.611489	1.30359	0.917277	1.18074	1.63214	1.71155	1.32431	1.04248	1.19073	0.839967	0.541741	0.909134	0.662902	0.637152	0.538354	0.236163	0.877417	0.657085	0.490164	0.844891	1.0638	0.961228	0.178186	0.689238	0.17624	0.83904	1.03616	0.795132	1.14825	0.920601	0.788514	0.811106	0.388484	1.04724	1.31597	0.751242	0.837265	1.38915	0.855045
