0.0044707	3.15671	0.104889	0.305356	0.00151835	0.378683	0.155645	4.95821	1.04732	0.779028
0.0121819	2.735	0.225083	0.32012	0.00217641	0.297745	0.165554	4.83274	1.12961	0.940807
0.0209877	2.45827	0.264637	0.290087	0.00109367	0.189069	0.221176	4.13896	1.20042	0.756044
0.0322972	2.77628	0.0993443	0.257449	0.000138384	0.177772	0.194464	3.90517	1.10047	0.597561
0.0338971	5.19886	0.0307075	0.0654499	0.00247291	0.0758989	0.0550329	1.0191	0.670023	0.046771
0.0486025	4.55289	0.0280622	0.182431	0	0.0690452	0.0835036	1.9432	1.11573	0.117819
0.0320154	3.92183	0.042949	0.196262	0	0.0445344	0.227104	1.99941	1.04988	0.0887713
0.0500189	4.60107	0.00135283	0.200709	0	0.121597	0.136558	2.47837	0.950158	0.101469
0.0193655	3.73157	0.113048	0.267774	0.0137739	0.0864108	0.164956	2.79075	1.28284	0.287917
0.0118982	0.708104	5.73257	0.407446	0.164321	0.590209	0.16433	0.153711	3.76058	1.50246
0.0321365	1.03092	3.865	0.355827	0.101149	0.441055	0.212818	0.239871	3.21885	0.930322
0.0147247	3.68398	0.202289	0.3037	0.0122885	0.116598	0.177529	3.16716	1.37091	0.402695
0.00201735	7.09651	0.0166412	0.0527967	0.00259764	0.0393233	0.0327117	0.0133107	0.0066187	0.0102658
0	7.79971	0.0404466	0.121573	0.00851693	0.0225238	0.124418	0.19679	0.0146412	0.0329248
0.0245614	6.66568	0.00697937	0.0245247	0.0215797	0.0120703	0.0361284	0.0216313	0.0631823	0.044158
0.0162801	7.49667	0.00116394	0.0165648	0.0308173	0.0221431	0.0734651	0.00220775	0.132857	0.0387451
0.00520366	6.70721	0.0368241	0.143292	0.00964429	0.0209828	0.0835804	0.155932	0.0802579	0.0286511
0.00371861	7.0262	0.0639869	0.14704	0.0127827	0.0119048	0.134535	0.301205	0.0998407	0.0276414
0.0235506	7.0902	0.000159446	0.0875904	0.027468	0.00410363	0.000734212	0.250989	2.81481e-05	0.236361
0.00350705	7.57317	0	0.0834253	0.0138703	0	0.000813742	0.260252	0.0083888	0.239582
0.0211501	7.59336	0	0.0523351	0.0440407	0.00828475	0.0228697	0.145102	0.00367767	0.169794
0.00914683	7.40081	0	0.0794057	0.0195464	0.00464154	0.0268277	0.138421	0.00252983	0.12528
0.0434608	7.28528	0.0133608	0.0675069	0.0259689	0.00967443	0.00128394	0.18317	0	0.27511
0	7.49045	0.0427958	0.0898499	0.00684257	0.0194152	0.064327	0.133209	0.0200157	0.0370742
0.00444047	3.05476	0.902267	0.225287	0.00251412	0.139441	0.03496	0.020349	0.983971	0.0639646
0.00239331	2.31178	0.621346	0.213151	0.0340675	0.0931155	0.02272	0.0235347	1.31081	0.215941
0.00539682	2.95389	1.13098	0.163652	0.0216428	0.0999726	0.0156202	0	0.943046	0.173074
0.0759948	5.53689	0.666518	0.312413	0.0235285	0.102454	0.277482	0.122615	0.683883	0.190918
0.0227765	5.63553	0.683229	0.323419	0.0359509	0.0246024	0.29362	0.167012	1.11071	0.114401
0	2.43451	1.0097	0.229594	0.0536542	0.0370821	0	0.00880811	1.60045	0.0775977
0.0150693	3.81115	0.802708	0.118771	0.0676414	0.0672196	0.0468827	0	1.22006	0.104966
0.0904724	7.12038	0.374149	0.173056	0.0111121	0.123462	0.364795	0.109518	0.339984	0.12975
0.0684726	2.0707	1.08957	0.212402	0.0480684	0.217955	0	0	1.30495	0.225529
0	1.84063	1.37606	0.177792	0.00474385	0.173135	0.00155256	0.000260187	0.842123	0.0877978
0.554714	0.0968334	0.111585	0.00111419	0.0228919	0.044515	0.286161	0.00191477	1.71761	0.00434334
0.447563	0.11535	0.152694	0	0.0173618	0.0199212	0.396696	0.00900072	1.91052	0.00672445
0.48131	0.0644212	0.181545	0	0.00249148	0.0239341	0.851751	0.0044733	1.45943	0.0171238
0.357703	0.0264245	0.0792486	0.0168697	0.00702099	0	0.606631	0.0256425	1.06593	0.00155295
0.487889	0.00839995	0.197612	0.0053024	0.0138085	0.0278689	0.885608	0.0169573	1.34161	0.0166793
0.299644	0.033044	0.192292	0	0.00909296	0.0117555	0.697131	0.0345275	1.51126	0.00040636
0.199839	0.0139204	0.275526	0	0.0172265	0.000531003	0.629478	0.0271302	1.45428	0.00922122
0.355821	0.00278403	0.111591	0.0154963	0.0201819	0.00626021	0.558563	0.0302103	1.42733	0.00133569
