-7.09973	0.285493	0	-1.06538	10.8574	0.116093	-1.42056	0	-4.90278	2.95441
-3.57179	-0.57021	0	1.17302	11.7239	0	-6.08538	-2.88932	-4.16707	0
2.78347	0	0	0	-6.62264	-4.75451	0	-1.48773	0	7.7377
5.94135	-1.1775	0	0	0	0	0	-1.13349	0	0
7.04505	0	-2.88891	0	-8.87501	0	-11.7587	-4.90777	0	0
-3.71356	0	7.79681	0.559565	2.92673	0	0	-1.52876	-1.14718	0
0	0	0	0	0	1.12766	0.313482	0	1.79627	0
1.20525	0	0	4.80188	1.16881	-2.40523	1.46882	2.3981	0	0
6.80356	0	3.01713	11.53	-9.65758	0	-12.2965	0	0	0
-5.01559	0	0	22.5961	20.5073	0	-25.5679	-2.97832	-4.23041	0
0	0	0	-1.44082	-2.32496	-0.488119	0	0	0	0.367166
12.5404	-1.37907	0	11.6508	0	0	0	-0.239802	0	0
0.493866	-0.0641118	0.686245	1.1097	0.843697	0	0.543173	0.199519	-0.648074	0
1.86208	0	0.0892878	0	1.10193	0	-1.0216	0	0	-3.59682
1.20552	-0.80074	0	0	0.538419	1.8234	0	2.98346	0	0
2.70752	0	2.47865	17.0699	-2.14821	0	-17.7433	0	-0.670704	0
5.76747	1.90592	-6.89113	49.6034	0	0	-33.9251	16.5936	0	0
5.95815	-0.171134	0	13.748	1.53202	0	-8.23028	-2.24762	0	0
4.0334	0	9.29803	8.97039	2.36684	-1.2487	-3.71085	0	0	-9.31015
-2.15802	0	0	0	11.1674	1.08352	0	0	0	0
0	-0.519518	0	0	-0.00378291	0	0.550379	-0.133041	0	0
-0.926104	0	7.47248	3.66059	-3.35179	-2.64616	0	-1.17258	0	0
8.65143	0	7.6967	40.6959	6.84187	-0.868105	-15.8929	4.59253	0.605818	0
0	0	0	9.97778	-3.56733	0	-16.9997	0	-2.48189	0
1.74669	-1.23131	-2.88432	0	-3.48341	0	-11.6401	-1.52128	0	0
-0.525183	-0.275941	-0.142639	0	0.0399368	-0.247132	0	0	0	0
-0.280237	-0.0319816	0	0.33042	0	2.10955	-0.459398	0	2.63522	-0.718857
0.783136	-0.0280235	0	0.924041	0	0	0	-0.559034	0	0
0	0	-8.31222	-14.4281	10.3417	9.54596	-1.19562	0.1552	-0.653194	1.67052
0	-0.0363283	0	0.0182546	0	0	0.356131	-0.562594	0.0859546	0.0972122
5.27809	-0.688593	0	15.3642	-2.80984	0	-11.0491	0	0	0
0	0	0	0.724431	0	0	0	0	0	0
0	-0.10174	0	0.187068	-0.0537778	0	0	0	0	-0.442027
5.40791	-0.385811	0	16.8895	-0.810724	0	-10.943	0	0	-0.87522
1.64764	-0.387786	0	6.95186	-3.44389	1.03086	-11.0442	0.635611	-2.02242	0
11.3436	-2.6908	-6.08579	22.146	0	0	-17.5813	1.2637	0	0
0.0217772	0.618158	2.55026	-11.5605	2.55776	-0.180804	-1.3381	-0.819137	1.34511	-18.6055
0	0	9.29169	11.4562	3.31613	-2.2451	0	-2.80828	3.72364	0
6.4133	-0.537055	0	-25.249	-3.44603	2.59401	4.77131	7.65179	-3.57224	-4.57712
-5.90016	0	6.47241	0	-4.49361	-2.43345	-1.40358	2.30353	-3.40938	11.0001
13.3705	-0.271999	0	29.0896	-1.26378	0	-20.0102	-5.87781	0	0
3.53584	-1.24029	0	2.98665	0	0	-0.25325	-0.341245	0	0
0.245971	0	0	0	0	-0.821609	1.58114	0	1.13335	0
0	-1.6208	0	-3.67182	-0.622258	-1.49406	0.947458	0.831899	0	-3.80261
0	-0.790543	0	0	0	-1.34657	0	0.939888	0	0
-5.65488	0	0	0	0	-6.55613	2.8763	0	2.05472	5.32216
0	0	0	0	1.49721	0	-7.36589	-2.63131	0	0
0	0	0	11.6413	0	-2.31026	-6.63902	1.6035	0.438029	0
0.40616	0	0	0	0	0	0	0	0	0
6.65691	0.261436	-1.34172	0	0	0	0	-1.16857	0	0
5.71438	0	0	-2.5401	-11.6273	-2.73896	-1.32576	0.988922	1.1762	2.26281
2.9833	0	0	9.5489	0	-2.06864	-5.22172	0	0	0
0	0	0.0145294	0.827102	0	-0.00863614	-0.064102	0	0.0421943	0
-0.25646	-1.84127	0	-4.42151	0	2.86547	0.912971	0	3.54274	-3.83331
-2.96557	0.412501	0	-17.8758	-4.01253	0	0	0	0	-1.6629
