50.6167	0	0	0	118.627	0	4.0442	0	25.3849	7.26573
14.039	0.6845	0	4.41243	139.926	0	41.3116	9.50765	21.2584	0
8.94705	0	0	0	46.4233	25.5532	0	3.17957	0	65.9766
35.9127	1.85663	0	0	0	0	0	1.96028	0	0
51.0461	0	13.7221	0	82.0743	0	143.331	25.2146	0	0
14.3101	0	63.3396	1.14307	10.0606	0	0	2.83276	2.82321	0
0	0	0	0.00107281	0	1.62054	0.294836	0	3.52322	0
1.6545	0	0	23.6836	1.67295	6.31066	2.78344	5.97295	0	0
47.2409	0	13.2584	134.967	95.6633	0	154.755	0	0	0
26.6568	0	0	514.296	422.674	0	656.628	10.3606	22.4603	0
0	0	0	2.30159	5.47319	0.317209	0	0	0	0.403679
157.663	2.37941	0	136.794	0	0	0	0.323413	0	0
0.263372	0.010167	0.587867	1.309	0.759869	0	0.362759	0.0557017	0.500278	0
3.49861	0	0.046222	0	1.3139	0	1.18268	0	0	13.0602
1.86962	0.85107	0	0	0.65875	3.94725	0	9.36139	0	0
8.20377	0	10.0817	292.409	6.03182	0	317.06	0	1.48822	0
34.183	4.31505	51.6541	2457.01	0	0	1150.69	276.028	0	0
36.4075	0.148408	0	191.883	3.73338	0	70.14	6.02668	0	0
18.0028	0	96.0729	98.7187	8.93967	4.18309	19.9627	0	0	122.43
4.90541	0	0	0	124.769	1.61875	0	0	0	0
0	0.289735	0	0	0.00169837	0	0.324525	0.0366423	0	0
1.35507	0	59.3549	15.5779	13.1	8.99141	0	1.99594	0	0
77.4835	0	73.3158	1659.76	53.3042	3.55157	263.393	23.9085	3.24079	0
0	0	0	101.11	14.2804	0	290.56	0	8.75137	0
4.10534	1.99584	12.8737	0	14.5896	0	139.477	3.17577	0	0
0.326573	0.0893503	0.125209	0.304732	0	0.0224208	0.435109	0	0	0.599502
0.0929678	0.00413122	0	0.204472	0	4.48679	0.266608	0	6.98013	0.671999
0.67118	0.00585033	0	0.944979	0	0	0	0.375205	0	0
0	0	70.6169	209.837	107.338	91.5022	2.06651	0.0943153	1.10141	6.43486
0.0667085	0.0284169	1.01019	0	0	0.122591	0.0208145	0.339312	0	0.0114861
28.4767	0.776153	0	237.639	9.10833	0	123.619	0	0	0
0	0	0	0.523339	0	0	0	0	0	0
0	0.0111279	0	0.049768	0.00488423	0	0	0	0	0.211006
29.6264	0.311652	0	287.132	1.16674	0	120.762	0	0	3.2402
3.27202	0.338518	0	50.4759	12.9685	2.11935	123.742	0.770412	5.88368	0
