11.273	429.924	0.998871	46.8835	193.823	5.03859	0.111699	596.185	12.3841	0.620591
11.245	474.071	0.443636	27.2431	204.22	6.08873	0.622377	655.94	3.43481	1.28175
19.786	408.056	3.66875	29.5137	211.703	6.7548	0.379769	503.41	11.0873	0.200358
8.22058	288.24	2.73185	8.50306	95.0598	9.80455	0.0996004	332.704	2.52973	0.578742
0.00210696	191.542	1.9861	0.327934	5.29518	15.7459	1.28452	155.546	1.25061	0.00669363
0.111093	241.741	2.65872	4.02834	12.1213	15.3612	5.58415	216.801	5.42513	0.24806
0.0173708	185.57	3.7975	0.0132024	12.9407	17.7004	0.305879	176.245	1.92532	0.0951432
0.129351	252.433	2.04097	0	22.0858	12.8827	2.17644	239.398	1.55713	0
0.00490273	299.662	2.44459	0.668349	33.8923	11.7575	7.27026	327.656	8.87904	0
0.85978	358.454	0.172159	0.803621	50.9918	11.3881	10.3758	522.86	10.0954	1.02039
1.26872	246.27	1.65778	0.114364	22.5077	14.1871	3.58453	331.527	8.20716	0.259056
0.153104	377.24	2.8236	0.0083812	56.0549	6.02005	12.4639	485.08	13.9225	0
0.00348302	60.3738	3.05549	4.31445	65.0845	1.97607	0.615494	1.52285	0.848033	1.27911
0.00160551	60.7847	2.83088	6.99397	74.0212	0.114685	1.2868	1.81474	2.76039	0.254281
0	89.5013	0.274418	14.5428	39.6662	6.88219	4.10133	1.20923	0.471785	0.0908937
0.0300053	110.368	0.919606	20.1201	41.1068	7.80267	8.46371	3.27447	0.534002	0
0	41.9921	1.55534	5.01002	62.4597	0.969025	0.0732988	1.3228	0.910721	0.498219
0.0444404	47.7385	3.954	9.07013	78.6452	3.08251	1.01688	3.08404	0.935593	0.253374
0.857631	29.9541	0.342524	0.452415	44.0147	3.94904	2.35981	0.27538	1.51895	0.82393
1.11218	30.8153	0.0331768	0	50.0584	0.587788	1.86944	0.28095	2.27641	1.32272
0.205013	48.8178	0	2.81794	46.2162	3.04387	0.0526403	0.263579	1.39265	0.98252
0.232248	44.7576	0.00828273	2.10922	46.3239	0.999301	0.188749	0.139309	0.989403	1.02758
0.332798	36.7452	1.0338	2.08649	37.3116	5.7506	1.29228	0.282153	0.820892	1.15216
0.234555	49.391	1.18624	0.826947	55.4536	0.156475	0	0	2.3893	0.552349
0	4.78957	95.3533	13.571	158.772	342.79	1.35589	4.08629	0.00117931	0.661906
0.690629	3.49626	79.6844	6.57854	89.6856	304.891	4.72522	12.1411	4.94509	2.94779
0.0315474	1.85084	117.461	36.6354	135.676	462.696	4.63979	0.00314365	0	0.121356
0.211588	26.9378	114.346	4.98976	215.049	253.437	0.992981	8.64486	3.61358	0.440101
0.0448743	7.08562	67.8811	0.857617	228.313	312.713	0.417334	10.8263	1.27006	0.0625345
0.676042	0.168612	44.1001	21.8035	108.372	370.557	9.4105	0	0.0911491	0
0.00851302	39.1883	76.3492	0	153.27	243.174	2.40185	4.04074	0	0.68267
0	98.8381	93.7664	1.67522	261.93	126.582	22.8987	15.8313	9.59021	0.104826
0.299008	6.28014	103.867	57.9937	91.6195	607.765	19.6367	2.62664	2.247	0.0820286
0.00214253	0.387118	88.7936	31.3549	90.3955	456.651	10.5839	3.37985	1.58701	0
3.46259	0	0.170415	1.23074	0.414149	87.4611	16.8236	0.258696	37.3034	0.895673
2.80327	0	0.362003	0.0780666	1.03148	93.2171	17.017	0.355553	36.6111	2.15466
0.606102	0.0292628	0.153747	0.339957	1.83104	24.3237	20.6287	0.00349979	14.6049	0.483573
0.389612	0	1.35582	0.266234	0.013646	27.4964	16.7657	0.197938	16.829	0.319602
0.215767	1.2884	1.4852	0.281465	0	22.9112	14.2204	0	20.9146	3.53495
0.410819	1.40195	1.22991	0.824364	1.1163	45.7099	18.2887	0.267078	15.295	0
0.387413	5.68813	0.033473	5.83075	0	80.6293	21.642	1.2494	22.641	0
1.41544	0	0	0.3719	0.411816	30.9322	17.3188	0.0603983	25.4863	0.762087
0.725622	0	0.614361	0.525539	0.0909726	35.8957	16.2484	0	21.3409	0.770808
0.79622	0.156722	0.0615941	2.77249	0.268936	39.3757	20.9929	0	22.3051	0.430245
0.436861	1.08575	0.191487	2.50748	5.34911	65.7928	24.7117	0	14.0195	0.90443
0.212485	0.0253355	2.62195	0.416594	4.07276	14.9557	19.8359	0.115822	10.0475	0.875152
0.799535	0.604822	0.698556	0.28542	3.21946	45.7127	19.7766	0.0010072	17.0903	0.105621
0.978045	0.840599	0.762242	0.020198	7.80271	66.5982	18.2829	0.00982553	18.3856	0.341266
0.875607	0.510269	0.0575766	17.0078	0.264539	0.692448	0.194852	1.74906	0.536644	6.60744
1.20997	0.000982718	0	12.8457	1.14711	0.635565	0.224229	0.772765	0.307146	5.13108
0.651913	4.21094	5.70752	0.0651767	2.86451	14.04	4.81102	0.829166	0	0.212181
0.371256	5.68928	9.19384	0.324703	4.99355	17.5982	5.2181	0.973365	0.0426249	0
0.145534	0.260603	0.000199111	11.2594	1.26976	0.457387	0.217796	1.38064	0.044934	5.0237
0.387758	0.791515	0.125861	12.5597	2.07714	0.242554	0	0.325227	0.117089	5.24583
0.562548	0.943853	0.486801	8.84175	1.65229	1.35916	0.26175	0.100695	0.182518	8.45501
0	0.0121116	0.0306105	3.681	1.22072	0.773141	0.162198	1.3292	2.08463	2.05712
0.0155846	0.568666	0.241684	2.92466	0.705055	0.196131	0	3.36166	1.86424	1.2419
0.0776792	0.00771787	0	3.11081	1.61341	0.746368	0.606867	2.82858	3.00094	1.20678
0.00868547	1.90825	0	5.45068	0.12884	2.84038	0.314815	1.94734	1.21254	4.95941
0	0.0931492	0.997367	1.32888	0	7.35812e-06	0.305415	3.45719	1.55681	2.33849
0.270898	0.050236	0.0841665	0.14327	0.374904	1.00463	0	1.64583	2.65023	3.63672
0.0428641	1.2674	0.0979799	4.89121	2.26918	11.9733	1.44218	3.95095	4.34897	6.83757
0.00387066	1.14769	0.481642	16.4035	1.02008	1.8199	3.84015	2.23117	0.0321857	5.00746
1.70789	1.38533	9.55232	1.18211	6.5313	0.406521	11.1748	11.0929	1.55281	7.69909
0.487996	0.376736	2.77962	3.07622	3.73746	1.48528	2.62357	6.1776	2.69547	7.95398
0.0361077	1.74335	0.27932	0.508964	0.417562	3.27378	0.703556	3.54651	0.195576	5.00324
0.0250897	0.483899	1.40414	3.69993	1.31257	1.26306	0.438806	4.58143	0.633589	6.8468
0.00407618	1.87649	1.35078	0.0638658	0.507734	5.26816	0.858796	2.40201	0.661624	2.18866
0	1.85954	0.0823638	3.20471	0.25767	0.541659	0.0405217	2.71381	0.345633	15.7419
0	0.0385978	0.106428	2.39265	0.402145	0	0.180752	1.40856	1.01022	4.17926
0.0237718	0	0.0606309	4.29032	0.655388	0	0.130206	1.70002	0.174373	4.98439
0.593981	0.0496679	17.9407	0.366874	4.66864	0.485611	0.0115912	0	1.08736	1.14015
0	5.89658	0.117229	0.353135	0.773124	3.5659	0.208581	3.77424	1.69665	0.190977
0.221452	1.15203	0.799349	2.11162	0.125089	2.02005	0.460349	1.03573	0.0397286	1.48051
0	0.945576	0.0967206	3.63893	1.86872	1.36447	0.654729	2.57154	0.478584	2.90134
0.00295871	1.50852	0.452832	0.449095	0.183785	4.67159	0.690858	2.62986	0.544583	1.28479
