0	0.894416	0	0	0.743204	4.91547	0	0.0382273	0	3.51715
0.0118696	0.191004	0	0	0	2.11675	0.113158	0.182878	0	0.519146
0.0559036	0.420174	0	0	0.578069	2.5009	0.551531	0	0	0.400846
0.0788254	4.7745	0	2.79531	0	0.140608	0	0	0	0
0.206379	0.908669	0	1.15874	0.740755	0.233616	0.0300928	0.166332	0	0.395244
0	0	0	0.267599	0.295258	3.477	0.0669686	0.022082	0	0
0	0	0.00606814	0.0327362	0.520757	0	0	0	0	0.110912
0	0.428741	0.0136295	0.596369	0	0	0	0.530261	0.00757945	0.273596
0	0.958496	0.0423162	0.0428111	1.51709	0.625933	0	0	0	1.54412
0.952242	0.0789503	0	0	0	0.060399	1.1452	0.0743052	0	0
0	0.170512	0	0.130597	0	0	0	0	0	1.05475
0	5.21696	0	0	0	1.11474	0	0	0	1.85651
0	0.182767	0.0490395	0	0.188119	0	0	0.0628685	0	0
0.280815	0.316182	0	0	0.145917	0	0.429483	0.0578829	0	0
0	0.587603	0	1.8837	0.306179	0	0.0523618	0.912359	0.0953585	0
0.294612	0.294603	0	0	0.543018	0.673031	0.563782	0.00423156	0	0.252933
1.44355	0.172609	0.0333778	0	2.20214	0	1.27869	0.456077	0.0680036	0.413365
0.246571	2.30868	0	0.649672	0	0	0.293781	0	0	0
1.36496	0.572537	0	4.83089	0	2.19329	0.446076	0	0	0.0602074
0	0	0	0	0.682645	2.85598	0	0	0	0.102009
0	0.00555547	0	0	0	0	0.00626544	0.00368615	0.145113	0
0	0.0509654	0.0128585	3.23134	0.9367	1.86707	0	0	0	1.81627
1.47324	0.472373	0	0.177559	0	0	0.972949	0.00373903	0	0.268696
0.501105	0.0668828	0	0	0.268527	0.516328	0.378057	0	0	0.579929
0	0.341859	0	0	0	2.06604	0	0	0	0.358396
0	0	0	0.0296836	0.149406	0	0	0	0.0358826	0
0	0.01155	0	0	0	0.0465169	0.0210138	0.000684361	0.148854	0.00201114
0	0.178179	0	0	0	0	0	0.0048708	0	0.0594044
0	0	0	6.61656	1.66014	0	0	0.0557861	0	0.203578
0.0065174	0.0540902	0.0632744	0	0	0	0	0.059983	0	0
0	3.28155	0.00615791	0	3.86221	0.727552	0.0379527	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.000702506	0	0.0148059	0.00222431
0.541449	2.13364	0	0	3.54852	0.211938	0.607127	0	0	0
0	0.593857	0	0.0408713	0.720354	0.662404	0	0.0334636	0	0.122804
1.00605	0.50906	0.00676518	0	0	0	0.219226	0.0433831	0	0.912256
0.999303	0	0	0.0408741	0	0.0621566	0.0625992	0.168031	0.112844	0.600668
0	0	0	4.23463	0.654268	2.35605	0.23707	0.044103	0	0.830745
1.3385	0.703135	0	2.71955	2.00792	0.569963	0	3.95492	0.0196518	0
0	0.185339	0	0.0393243	0.125018	4.70097	0	0.415926	0	0
0.266855	0.376825	0	0.454849	0.74598	0	0.547491	0.0178709	0	0.499248
0	1.46829	0	0	0	0	0.003853	0	0.0151108	0.0946353
0	0	0	0.455413	0.0637993	0	0	0	0.0678135	0.0440223
0	0	0	0.0958214	0	0	0.0150306	0.0982229	0.323509	0.0538011
0	0.0379702	0	0	0.494399	1.05449	0	0.321262	0	0.0775359
0	0.773293	0	0	1.4665	3.64175	0	0	0	0
0	0	0	0.0294977	0	2.46539	0.0788531	0.120254	0	0.04708
0	0.0682842	0	2.81198	0.584527	2.67481	0.120898	0.371653	0	0.0702561
0	0	0	0.0658905	0.00718359	0.000766302	0.0393142	0	0.0840341	0.136382
0.169199	4.15043	0.00192422	3.88824	0	0.314296	0	0.0615785	0.099279	0.300116
0.0551415	0.178283	0.0410401	0.0106211	0.338931	0	0	0.127866	0	2.6935
0	0.365979	0	1.24728	0	0.31638	0.143816	0.125972	0	1.03858
0	0	0	0.000706809	0	0.0229921	0	0	0	0
0	0	0	0	0.0775403	0	0	0	0.466861	0.0251109
1.98772	0.240838	0	0	0.0118139	5.08903	0.222736	0	0	0.0686027
0	0.505535	0	0.033082	0	0.346043	0	0	0.00295011	0
0	0	0	0	0.0438331	0.22043	0	0	0.0407754	0.112734
2.14969	0	0	0.583791	1.10262	0	0.108366	0.585615	0	0.476682
0	1.85321	0	0	0	0.847374	0	0	0	0
0.010151	0	0	2.79522	0.986482	0	0	0.377283	0.00301824	0.237568
2.77253	0	0	0	0.0345234	0.359114	0	0.0536562	0	0
0	0.251091	0	0	0	0.710992	0	0.00849133	0	0.61952
0	0	0	0.633611	1.31676	0.0749225	0	0.0704943	0.0971919	3.04484
0	0.13381	0.00235506	0.594475	0.0296316	0	0	0	0	0.292864
0	0	0	0	0.00153139	0	0.00169181	0.000962927	0	0
0	0	0.00528512	5.04802	0.538687	3.26295	0.136228	0	0.00835612	0
0	0.790794	0	0	0.699725	2.50094	0.0868269	0	0	0.241296
0	2.78768	0	2.90393	1.05374	0.608801	0.046603	0	0	0.0466538
0.0258375	0.0332968	0	0	0	4.61128	0	0.00623017	0	0.211007
0.925323	0.787786	0	0.269246	0.0907853	0.267281	0.0274475	0	0	0.0555109
0	0.0156005	0.0444075	2.9976	1.4505	1.3049	0	0.484176	0	0.202502
0.0844991	0.164632	0	0	0	1.47941	0.296043	0.073061	0	0.010271
0	0.0290135	0	0	2.0231	0.185224	0	0	0	1.68727
0	0.215868	0	1.38156	0	0	0.0131565	0	0.123905	0.883188
0	0	0	0	0.13435	0.413229	0	0	0	0.11734
0	0	0	0	0.158671	2.40511	0.118601	0.555368	0	0
0	0	0	0.947934	1.67319	0.778277	0.776363	0	0	1.10062
0	3.08035	0	1.93552	3.29842	0.46502	0	0.0472663	0	0.628141
0.0367137	2.47318	0	0.737707	0	0	0.0190169	0	0	0.0806729
0.0722409	0	0	0.645086	0	3.22276	0	0	0	0.190496
0	0	0.160837	5.88071	0	0.00175702	0	0	0.000315153	0.000575425
