418.242	377.174	2290.53	606.06	38.4637	0.0581829	2689.3	15.6704	0.163086	19.7676	0.52056	33.0529	162.062	637.796	55.2728	1.63675	1677.59	25.4808	5.35301	2.15923
53.209	868.472	248.236	30.2766	32.335	39.3841	1065.46	0	27.0193	173.346	67.1573	4471.29	2054.66	24.4745	15.4946	179.714	144.807	50.0659	13.4311	1917.2
257.294	201.119	1139.95	97.3424	46.3216	47.4862	279.779	15.984	141.878	151.154	23.7595	1381.61	1669.46	45.9575	128.834	9.48665	189.358	44.308	0.441973	578.725
345.447	602.48	2332.3	294.189	113.711	1.49167	6182.24	2.07302	19.6429	6.83156	7.64901	47.1022	599.026	2256.28	20.305	16.3449	3029.65	19.1523	2.84442	341.291
374.402	964.85	3299.81	515.476	179.185	20.1902	8209.99	4.07208	10.7593	1.69299	5.63068	37.3169	870.011	2983.57	48.5715	3.54327	3634.71	1.08899	7.41461	384.424
603.705	564.07	3701.45	271.486	94.3479	15.8586	6152.34	2.12914	0.87722	16.6529	4.69352	0	38.4377	1520.12	0	0	3224.53	29.4899	2.34939	331.623
258.641	56.1471	509.277	71.5219	22.831	3.51612	475.069	0.304934	21.0237	156.427	54.1195	3697.05	2722.42	1.05495	5.64474	38.7183	52.2971	52.8802	2.66739	1966.4
157.999	1443.87	2270.31	941.95	133.341	27.2858	4322.15	0.188126	99.2836	9.01824	3.64603	702.708	1424.69	2047.17	70.4322	7.1839	2565.76	48.3501	5.8114	110.213
84.4062	221.419	351.623	4.5598	0.10598	2.70421	322.503	0.185008	0.490758	109.515	21.4277	3233.8	921.091	96.4478	1.54684	18.9813	379.139	40.5366	4.4204	450.531
480.801	1548.56	3421.75	1144.28	275.594	6.10965	6335.44	11.2433	49.2226	0	10.1971	1322.34	3528.24	2244.7	90.4427	0.0879584	5090.92	14.3724	6.50135	1167.47
137.826	971.461	1295.48	156.055	9.15281	0.846674	2187.29	0.624184	519.56	31.5563	1.04644	0	211.175	507.628	84.9203	48.606	1318.76	8.27708	1.67992	0.0630395
168.186	360.817	8.14359	1.91874	0.0224428	16.4574	3102.76	0.151802	15.9439	48.1109	15.9697	2259.05	184.646	619.623	0.382229	19.331	674.93	0	6.00638	356.99
515.031	1812.7	2777.96	718.895	327.781	64.568	9329.44	0.346581	24.2259	0	4.03813	775.468	3353.44	3547.63	34.172	17.9192	5257.33	6.11303	9.47556	853.448
451.007	406.625	3711.84	828.194	236.047	34.8093	2827.72	3.90899	3.08969	102.375	2.04084	50.2469	30.9323	997.615	50.0471	8.65618	1937.34	124.113	16.8816	75.4461
